"last_name, first_name","player_id","year","pa","k_percent","bb_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Candelario, Jeimer",600869,2020,206,23.8,9.7,".373",".356",37.5,10.3,47.1,"101.954374925","95.267632164",27.9,45
"Urías, Ramón",602104,2020,27,22.2,7.4,".413",".392",42.1,5.3,47.4,"100.172484","94.455490526",28.3,42.6
"Ahmed, Nick",605113,2020,217,21.2,8.3,".318",".304",30.1,5.2,33.3,"97.979172667","93.079952",27.4,48.2
"Anderson, Brian",605119,2020,229,28.8,9.6,".348",".324",34.8,9.6,39.3,"99.102413382","93.651971037",34.4,49.1
"Barnes, Austin",605131,2020,104,23.1,12.5,".306",".274",21.5,1.5,35.4,"97.68395875","92.946501587",24.9,45.4
"Bell, Josh",605137,2020,223,26.5,9.9,".286",".293",24.3,8.6,42.9,"102.09961","95.3740285",33.6,45.9
"Betts, Mookie",605141,2020,246,15.4,9.8,".390",".362",40.1,7.7,43.4,"99.966803556","94.311948056",13.8,40.5
"Caratini, Victor",605170,2020,132,23.5,9.1,".297",".285",25.9,3.5,36.5,"99.423572326","93.808877882",23.6,39.9
"Cron, Kevin",605196,2020,20,35,5,".108",".206",20,0,20,"95.815982","91.907991",38.1,51.2
"Davis, J.D.",605204,2020,229,24.5,13.5,".339",".355",29.6,8.9,45.2,"102.105949851","95.319305299",29.3,44.9
"Fisher, Derek",605233,2020,39,28.2,17.9,".348",".344",23.8,9.5,52.4,"105.20236","97.346352381",40.3,34.8
"Machín, Vimael",605353,2020,71,14.1,11.3,".250",".338",35.8,0,43.4,"98.646342222","94.15542717",20.6,46.7
"Panik, Joe",605412,2020,141,19.1,14.2,".296",".322",34.4,1.1,33.3,"97.013986522","92.587408022",18.5,39.4
"Pérez, Michael",605421,2020,93,29,7.5,".217",".303",48.3,10.3,32.8,"97.470682414","92.735341207",29.8,46.7
"Smith, Mallex",605480,2020,47,27.7,4.3,".158",".181",12.5,0,18.8,"92.679811875","90.577520645",27.1,54.5
"Starling, Bubba",605490,2020,64,42.2,6.3,".204",".223",36.4,3,30.3,"98.080507647","93.192988788",37.4,50.6
"Zimmer, Bradley",605548,2020,50,28,14,".299",".282",20.8,4.2,16.7,"95.53167","91.782634091",36.6,38.5
"Castro, Harold",605612,2020,54,20.4,9.3,".369",".330",44.7,2.6,36.8,"97.525022632","92.846743421",24.1,51.8
"Arcia, Orlando",606115,2020,189,16.9,7.4,".317",".338",37.3,5.6,38.7,"99.346351","93.890230143",23.1,46.8
"Tapia, Raimel",606132,2020,206,18.4,6.8,".338",".285",28.7,2,30,"96.593740405","92.307061689",18.7,51.1
"Aquino, Aristides",606157,2020,56,32.1,10.7,".285",".311",27.6,6.9,20.7,"93.980750667","92.331051034",38.5,47.5
"Hernández, Teoscar",606192,2020,207,30.4,6.8,".384",".401",40.6,18,53.1,"104.846097031","97.246447559",34.9,46.4
"Peraza, José",606299,2020,120,15,4.2,".270",".291",37.2,4.3,27.7,"96.174715745","92.137772043",21.5,55.3
"Marte, Ketel",606466,2020,195,10.8,3.6,".316",".306",28.8,3.7,40.5,"100.204872785","94.245687975",14.1,45
"Greiner, Grayson",606988,2020,55,36.4,5.5,".220",".269",22.6,9.7,41.9,"100.584273333","94.558366667",31.7,48.1
"Haase, Eric",606992,2020,19,31.6,5.3,".176",".297",25,8.3,41.7,"100.856308333","94.428154167",39.5,44.7
"Nimmo, Brandon",607043,2020,225,19.1,14.7,".387",".359",30.8,7.7,32.9,"97.980723714","93.071893214",21.6,41.6
"Peterson, Jace",607054,2020,61,32.8,24.6,".344",".343",30.8,7.7,42.3,"100.201550769","94.150793846",35.2,37.6
"Turner, Trea",607208,2020,259,13.9,8.5,".413",".383",34.2,9.5,40.7,"100.635350612","94.552732551",19.6,46.9
"Taylor, Beau",607333,2020,24,37.5,8.3,".099",".165",23.1,0,7.7,"89.402433333","89.400271667",43.5,44.7
"Smith, Kevan",607345,2020,38,28.9,13.2,".363",".342",40,15,40,"100.400743","94.2003715",27.8,44.2
"Beaty, Matt",607461,2020,54,25.9,3.7,".280",".286",38.9,2.8,41.7,"99.76844","94.214919167",25.5,51.1
"Pillar, Kevin",607680,2020,223,18.4,5.8,".341",".328",34.7,5.4,36.5,"98.092420244","93.134598773",25.3,51.9
"Stallings, Jacob",607732,2020,143,28,10.5,".309",".277",33,4.5,37.5,"99.072105581","93.692784",26.3,38.8
"Ramírez, José",608070,2020,254,16.9,12.2,".415",".373",36.7,10.2,35.6,"99.264116591","93.668352686",16.6,41.4
"Bregman, Alex",608324,2020,180,14.4,13.3,".345",".332",35.9,3.9,33.6,"97.415178281","92.891529134",14.7,36.1
"Gallo, Joey",608336,2020,226,35,12.8,".297",".315",28.9,14,43.9,"102.04771537","95.481172685",37.4,43.6
"Kelly, Carson",608348,2020,129,22.5,4.7,".279",".270",32.3,4.3,34.4,"97.318534468","92.772528817",26.8,45.7
"Seager, Corey",608369,2020,232,15.9,7.3,".394",".434",38.4,15.8,55.9,"103.805088736","96.925112586",25.8,55.6
"Winker, Jesse",608385,2020,183,25.1,15.3,".396",".397",37.5,13.5,49,"101.587811731","95.660791165",28.9,40.2
"Lugo, Dawel",608475,2020,11,9.1,9.1,".224",".248",11.1,0,55.6,"100.121184","95.012436667",22.2,39.1
"Mazara, Nomar",608577,2020,149,29.5,6.7,".267",".291",28.3,7.6,48.9,"100.983635217","95.079862391",28.5,46.5
"Guzmán, Ronald",608597,2020,86,27.9,8.1,".323",".318",37,7.4,33.3,"98.125788148","93.073338519",31.6,52
"Jankowski, Travis",608671,2020,17,41.2,11.8,".134",".210",25,0,12.5,"91.142995","90.642774286",32.1,36.8
"Mayfield, Jack",608686,2020,47,29.8,4.3,".207",".211",23.3,0,26.7,"97.133559333","92.724254828",29.3,52.9
"Plawecki, Kevin",608700,2020,89,15.7,5.6,".373",".315",33.8,4.4,30.9,"98.130470294","93.222877941",15.9,46.6
"Refsnyder, Rob",608701,2020,34,32.4,5.9,".229",".261",30,0,50,"98.67968","94.418980526",28.6,51.7
"Reynolds, Matt",608703,2020,11,63.6,0,".000",".061",0,0,25,"95.93255","91.966275",30,44.4
"Mondesi, Adalberto",609275,2020,233,30,4.7,".305",".267",19.9,7.3,39.1,"100.463874118","94.6236125",40,54.5
"Andujar, Miguel",609280,2020,65,13.8,4.6,".274",".269",28.3,3.8,37.7,"98.150345769","93.075172885",22.1,48.8
"Cordero, Franchy",614173,2020,42,9.5,9.5,".312",".438",35.3,11.8,47.1,"103.233652353","95.998238529",20.2,51.7
"Reyes, Franmil",614177,2020,241,28.6,10,".341",".342",31.3,12.9,44.9,"103.394751806","96.328288182",38.5,46
"Barreto, Franklin",620439,2020,28,53.6,0,".089",".142",16.7,0,41.7,"102.107011667","96.245826364",56.3,51.1
"Torrens, Luis",620443,2020,78,19.2,9,".307",".318",32.1,1.8,57.1,"100.664778889","95.584037037",21,40.5
"Robertson, Daniel",621002,2020,24,25,12.5,".345",".335",53.3,0,20,"95.64197875","92.318457333",30,44.4
"Lopes, Tim",621005,2020,151,22.5,4,".279",".276",29.4,2.8,39.4,"98.485706852","93.271333611",29.4,54.1
"Schrock, Max",621011,2020,17,35.3,0,".220",".204",27.3,9.1,18.2,"89.501945","90.37088",16.2,54.4
"Swanson, Dansby",621020,2020,264,26.9,8.3,".348",".354",40.7,11.4,40.7,"99.696452771","94.009281333",31.6,47.2
"Newman, Kevin",621028,2020,172,12.2,7,".251",".290",32.6,0.7,28.3,"95.906204848","91.961745455",14.6,43.5
"Taylor, Chris",621035,2020,214,25.7,12.1,".364",".371",35.1,11.5,45,"101.014144762","94.70205312",32.5,44.9
"Correa, Carlos",621043,2020,221,22.2,7.2,".308",".311",26.1,5.9,42.1,"99.799884079","94.072529338",24.4,47.1
"Dahl, David",621311,2020,99,28.3,4,".208",".234",30.3,3,22.7,"94.518944545","91.309618",31,55.1
"Phillips, Brett",621433,2020,59,25.4,13.6,".304",".314",44.4,8.3,22.2,"95.133228889","91.699934286",37,42.9
"Taylor, Tyrone",621438,2020,41,19.5,4.9,".334",".365",30,13.3,43.3,"99.183476667","93.763624333",26,46.2
"Buxton, Byron",621439,2020,135,26.7,1.5,".345",".335",25,13.5,47.9,"102.57896","95.683329158",28.9,64.1
"Brinson, Lewis",621446,2020,112,26.8,5.4,".275",".296",27.6,7.9,36.8,"100.496400789","94.257298026",30.8,52.2
"Duggar, Steven",621453,2020,36,30.6,2.8,".206",".234",26.1,0,26.1,"94.6986225","91.559307391",21.4,42.1
"Rios, Edwin",621458,2020,83,21.7,4.8,".385",".397",40.7,13.6,45.8,"101.687397241","95.520647586",36.1,50.2
"Stewart, DJ",621466,2020,112,33.9,17.9,".353",".336",28.8,19.2,46.2,"103.4581224","96.289677551",35.8,48.6
"Ward, Taylor",621493,2020,102,27.5,7.8,".314",".309",31.8,4.5,47,"101.364597576","95.238465152",24,44.8
"Mathisen, Wyatt",621500,2020,33,36.4,15.2,".355",".332",40,13.3,40,"97.18046375","92.9483",33.9,38.6
"Nido, Tomás",621512,2020,26,23.1,7.7,".389",".322",27.8,11.1,44.4,"100.128315556","94.325592222",32.7,53.8
"Stewart, Christin",621514,2020,99,30.3,5.1,".230",".274",36.1,11.5,29.5,"96.150349032","92.234482459",32,51.7
"Hudson, Joe",621529,2020,20,25,10,".213",".189",15.4,0,7.7,"91.366025","90.311513333",21.4,36.4
"Bemboom, Anthony",621532,2020,60,21.7,11.7,".324",".294",36.8,2.6,28.9,"96.03883","92.246774286",21.3,42.2
"Wendle, Joey",621563,2020,184,19,5.4,".335",".304",32.8,3.7,32.1,"97.125920909","92.569623864",18.7,50.1
"Olson, Matt",621566,2020,245,31.4,13.9,".316",".340",30.1,12.8,45.9,"102.764032969","95.948013281",34.8,42.7
"Jones, Taylor",622100,2020,22,31.8,4.5,".258",".277",21.4,14.3,42.9,"100.52873","94.742075",30.2,54.6
"Muñoz, Yairo",622168,2020,45,24.4,0,".358",".290",35.3,2.9,38.2,"97.646085882","92.958624706",35.2,69.1
"Walton, Donovan",622268,2020,14,35.7,7.1,".201",".220",37.5,12.5,12.5,"91.95211","90.1097425",42.9,56
"Margot, Manuel",622534,2020,159,15.7,8.2,".301",".309",32.2,4.1,33.9,"98.87174386","93.556567982",23.5,47.5
"Camargo, Johan",622666,2020,127,27.6,4.7,".262",".240",23.5,4.7,32.9,"98.073732558","93.195430824",33.9,48.4
"Reyes, Victor",622682,2020,213,21.1,4.2,".307",".329",39.5,3.8,41.4,"98.63923961","93.618739286",26.4,54.2
"Mateo, Jorge",622761,2020,28,39.3,3.6,".196",".259",50,0,50,"101.37706625","95.530842667",35.1,50.4
"Heineman, Tyler",623168,2020,50,12,8,".243",".267",21.1,2.6,10.5,"89.851898235","89.510947273",17.1,45.6
"Velazquez, Andrew",623205,2020,77,29.9,13,".231",".242",11.4,4.5,15.9,"92.793630526","90.911374595",29.4,47.7
"Bishop, Braden",623323,2020,34,29.4,5.9,".220",".206",33.3,0,23.8,"96.76791","92.383955",31.7,51.3
"Bote, David",623520,2020,145,27.6,11.7,".309",".325",25.6,10.5,52.3,"102.304634186","95.876344186",27.8,39.1
"Ramírez, Harold",623912,2020,11,18.2,9.1,".224",".219",37.5,0,0,"89.953145","89.30120125",29.2,55.8
"Santander, Anthony",623993,2020,165,15.2,6.1,".364",".358",40.6,10.2,36.7,"100.002088281","94.130117717",25.6,52.5
"Lin, Tzu-Wei",624407,2020,57,29.8,3.5,".160",".198",31.6,2.6,13.2,"93.213277222","90.618098056",28.6,50.7
"Alonso, Pete",624413,2020,239,25.5,10,".342",".334",30.4,12.8,41.2,"102.386786986","95.44273469",30.4,46.1
"Arroyo, Christian",624414,2020,54,20.4,7.4,".315",".300",23.1,7.7,41,"100.2187885","94.471915385",25.7,51.8
"Biggio, Cavan",624415,2020,265,23,15.5,".355",".315",31.4,5,30.8,"96.787761519","92.575247452",23,36.3
"Conforto, Michael",624424,2020,233,24.5,10.3,".401",".374",38.6,11,36.6,"99.863468082","94.033462897",26,44.2
"Frazier, Adam",624428,2020,230,15.2,7.4,".291",".309",34.9,4,25.1,"95.606103488","91.803051744",16.6,46.2
"Trevino, Jose",624431,2020,83,18.1,3.6,".300",".319",31.3,12.5,40.6,"100.154312813","94.405059206",20,41.8
"McGuire, Reese",624512,2020,45,24.4,0,".091",".126",8.8,2.9,14.7,"92.151855714","90.321105",20.9,54.8
"Soler, Jorge",624585,2020,174,34.5,10.9,".332",".354",36.7,18.9,51.1,"104.222742889","96.799733556",37.2,38.2
"Mejia, Erick",625510,2020,16,43.8,0,".088",".076",37.5,0,12.5,"86.631275","89.613552857",27.6,45.3
"Heredia, Guillermo",628338,2020,36,25,8.3,".291",".347",50,8.3,25,"95.453453333","91.7331425",20,47.6
"Hernandez, Yadiel",628450,2020,28,42.9,3.6,".260",".227",46.7,6.7,40,"97.23769","93.151347333",32.4,58.7
"Cronenworth, Jake",630105,2020,192,15.6,9.4,".356",".393",37.8,10.5,42.7,"99.954348592","94.317753732",16.7,39.8
"Ervin, Phillip",640447,2020,89,24.7,15.7,".239",".251",25,0,25,"96.33533","92.191443846",26.6,41.7
"Frazier, Clint",640449,2020,160,27.5,15.6,".388",".363",38.6,12.5,43.2,"100.225028864","94.500424205",31.7,35.3
"Meadows, Austin",640457,2020,152,32.9,11.2,".292",".278",28.6,7.1,44,"99.996409512","94.370029878",31.4,46.1
"Mercado, Óscar",640458,2020,93,29,5.4,".159",".193",18,1.6,32.8,"97.586479333","92.876163333",29.3,49.5
"Pinder, Chad",640461,2020,61,21.3,8.2,".299",".325",18.6,9.3,44.2,"102.029480455","95.569813256",21.7,51.3
"Anderson, Tim",641313,2020,221,22.6,4.5,".376",".352",33.3,10.1,35.8,"99.049571899","93.615060633",30.9,55.2
"Bellinger, Cody",641355,2020,243,17.3,12.3,".337",".374",29.2,9.4,41.5,"100.513292857","94.455236287",23.3,47.6
"Calhoun, Willie",641432,2020,108,15.7,4.6,".217",".234",25.9,1.2,38.8,"98.889824762","93.84814381",14.7,43.9
"Collins, Zack",641470,2020,18,27.8,11.1,".146",".261",36.4,9.1,54.5,"99.43166","94.918641818",42.4,41.8
"Crawford, J.P.",641487,2020,232,16.8,9.9,".303",".318",34.1,1.8,31.1,"97.315126098","92.657563049",18.2,41.1
"Davis, Jonathan",641505,2020,34,32.4,8.8,".350",".350",41.2,11.8,64.7,"102.086303333","97.00739",30,46.1
"Demeritte, Travis",641513,2020,33,42.4,9.1,".230",".283",40,6.7,53.3,"104.1530075","96.715050667",49.1,35.3
"Dixon, Brandon",641525,2020,14,28.6,7.1,".138",".250",11.1,11.1,33.3,"98.031062","93.572812222",29.4,32.7
"Dozier, Hunter",641531,2020,186,25.8,14.5,".326",".331",26.4,8.2,30.9,"98.298979455","93.253164404",30.9,41.9
"Engel, Adam",641553,2020,93,20.4,3.2,".347",".300",30.4,5.8,31.9,"98.687134848","93.387865152",26,50
"Fraley, Jake",641584,2020,29,37.9,6.9,".231",".203",26.7,6.7,13.3,"92.2476775","90.978439333",31.4,42.5
"Garver, Mitch",641598,2020,81,45.7,8.6,".232",".240",30.6,8.3,50,"103.326031111","95.9881325",39.6,36.1
"Guillorme, Luis",641645,2020,68,25,14.7,".381",".317",46.3,2.4,31.7,"96.060865714","92.398415122",20.7,37
"Hampson, Garrett",641658,2020,184,32.6,7.1,".290",".297",39.6,8.1,23.4,"96.405365208","92.207041563",29,43.3
"Heim, Jonah",641680,2020,41,7.3,7.3,".223",".299",25.7,5.7,37.1,"97.304861667","92.785357429",10.9,44.4
"Hermosillo, Michael",641684,2020,10,10,10,".246",".185",25,0,25,"92.430295","91.07379875",14.3,48.3
"Lewis, Kyle",641786,2020,242,29.3,14,".349",".344",37.2,11.7,35,"98.801784265","93.501654412",36.3,43.2
"Locastro, Tim",641796,2020,82,17.1,9.8,".376",".344",39.3,1.8,21.4,"95.680195556","91.840097778",14.6,43.1
"Martin, Jason",641829,2020,11,36.4,18.2,".127",".168",0,0,0,"83.054846667","88.694026",45.8,47.1
"McMahon, Ryan",641857,2020,193,34.2,9.3,".308",".296",27.1,11.2,43,"101.166563962","94.858618952",31.7,47.3
"Nottingham, Jacob",641924,2020,54,37,9.3,".313",".300",28.6,14.3,39.3,"100.730505","94.600703571",38.3,50.9
"Odom, Joseph",641929,2020,44,45.5,9.1,".168",".178",40,0,25,"95.578049","91.988446842",41.3,41
"O'Neill, Tyler",641933,2020,157,27.4,9.6,".271",".286",23.7,8.2,39.2,"99.253915208","93.793193021",33.9,45.5
"Sisco, Chance",642082,2020,121,33.9,14,".335",".327",45.6,12.3,36.8,"98.430528621","93.618443333",37.2,43.7
"Smith, Dominic",642086,2020,199,22.6,7,".412",".392",43,13.3,46.7,"100.278953134","94.610905149",26,51.9
"Tellez, Rowdy",642133,2020,127,15.7,8.7,".369",".368",30.5,8.4,45.3,"103.12322587","96.241402088",23.4,50.3
"Thaiss, Matt",642136,2020,25,32,16,".262",".236",30.8,7.7,38.5,"96.548555714","92.603068462",32.1,48.2
"Valaika, Pat",642162,2020,150,22.7,5.3,".337",".323",38.9,8.3,34.3,"98.160594906","93.284483333",29.4,50.2
"VanMeter, Josh",642165,2020,79,30.4,8.9,".222",".294",23.9,6.5,37,"98.975690435","93.705033333",30.4,40.9
"Wade, Tyler",642180,2020,105,21,11.4,".271",".310",30.9,1.5,27.9,"96.369860625","92.261423492",18.9,44.4
"White, Eli",642201,2020,52,30.8,5.8,".207",".262",33.3,3,33.3,"97.404988235","92.922936061",26.2,48.4
"Mejía, Francisco",642336,2020,42,21.4,2.4,".149",".193",36.7,0,13.3,"92.471595333","90.363951",24.2,61.9
"Sierra, Magneuris",642423,2020,53,17,9.4,".307",".296",31.6,0,18.4,"93.290219412","90.898911765",16.1,42.2
"Rosario, Amed",642708,2020,147,23.1,2.7,".277",".261",30.3,3.7,33,"97.644859815","92.872729159",24.4,51.6
"Adames, Willy",642715,2020,205,36.1,9.8,".347",".307",36.9,9.9,40.5,"100.611447818","94.419791091",38.7,46.2
"Gutiérrez, Kelvin",642721,2020,12,50,25,".248",".292",66.7,0,33.3,"92.757255","91.301393333",45,35.1
"Alcántara, Sergio",642727,2020,23,17.4,8.7,".253",".200",29.4,0,23.5,"93.275336667","90.988392353",10.7,37.8
"Estrada, Thairo",642731,2020,52,36.5,1.9,".212",".250",24.1,3.4,27.6,"96.167671333","92.512783103",29.4,58.3
"Basabe, Luis Alexander",642772,2020,18,27.8,22.2,".253",".281",22.2,0,22.2,"94.20343","91.44635",35.3,43.6
"Benintendi, Andrew",643217,2020,52,32.7,21.2,".241",".278",13,4.3,26.1,"94.363295","91.435417",33,45
"Cooper, Garrett",643265,2020,133,23.3,8.3,".365",".383",39.3,10.1,41.6,"101.048629778","94.620778315",22.2,40.4
"Dubón, Mauricio",643289,2020,177,20.3,8.5,".318",".319",40.3,4,30.6,"96.64635377","92.323176885",23.9,54.7
"Jansen, Danny",643376,2020,147,21.1,14.3,".300",".354",36.6,8.6,35.5,"98.166132727","93.141772386",24.9,44.3
"Kemp, Tony",643393,2020,114,12.3,13.2,".307",".329",42.7,1.2,15.9,"93.0903025","90.581912532",13.4,43.9
"Kiner-Falefa, Isiah",643396,2020,228,14,6.1,".307",".294",22.2,2.2,31.1,"96.603922889","92.344912179",15.8,47.4
"Long Jr., Shed",643418,2020,128,28.9,8.6,".238",".248",21.3,6.3,32.5,"97.8132215","92.968719747",34.7,44.6
"McBroom, Ryan",643436,2020,85,35.3,4.7,".330",".300",29.4,13.7,31.4,"98.770754231","93.565026275",37.6,45.5
"McNeil, Jeff",643446,2020,209,11.5,9.6,".360",".337",37,2.5,26.5,"95.63896284","91.861592484",17.5,57
"Tauchman, Mike",643565,2020,111,23.4,12.6,".286",".300",34.3,1.4,24.3,"95.329407143","91.868523623",28.9,45
"Chang, Yu",644374,2020,13,30.8,15.4,".243",".273",14.3,0,14.3,"87.325725","89.952132857",19.2,47.3
"Tromp, Chadwick",644433,2020,64,31.3,1.6,".264",".235",25.6,9.3,37.2,"98.874290909","93.912302326",34.4,50.8
"Albies, Ozzie",645277,2020,124,24.2,4,".329",".294",35.2,9.1,28.4,"97.037208409","92.580833908",24.8,58.1
"Robles, Victor",645302,2020,189,28,4.8,".273",".262",37.3,1.7,22.9,"94.70035","91.585986903",27.9,50.3
"Sánchez, Ali",645305,2020,10,30,10,".158",".106",0,0,0,"91.06423","89.532115",43.5,56.1
"Ford, Mike",645801,2020,84,19,8.3,".224",".311",30.5,6.8,39,"99.870894","94.117928136",26.1,37.6
"Devers, Rafael",646240,2020,248,27,5.2,".337",".328",33.3,12.1,43.6,"102.902087073","95.998599329",31.7,55
"Naylor, Josh",647304,2020,104,11.5,4.8,".274",".309",28.2,3.5,34.1,"98.326574651","93.256026824",15.6,48.9
"Toro, Abraham",647351,2020,97,23.7,3.1,".234",".284",26.6,3.1,28.1,"96.344898438","92.219182813",23.7,52.6
"Díaz, Aledmys",649557,2020,59,20.3,1.7,".307",".287",37,2.2,26.1,"96.178338261","92.216775435",26.5,54.2
"Urías, Luis",649966,2020,120,26.7,8.3,".273",".270",22.1,1.3,27.3,"96.647690789","92.440918533",22.7,40.8
"Díaz, Lewin",650331,2020,41,29.3,4.9,".181",".215",22.2,11.1,37,"98.622339286","93.513469259",23.4,45.3
"Arraez, Luis",650333,2020,121,9.1,6.6,".335",".357",43.1,3.9,30.4,"96.318132549","92.327184118",10.1,44.5
"Jiménez, Eloy",650391,2020,226,24.8,5.3,".373",".364",32.9,16.5,55.7,"103.874396076","96.948955223",29.2,54.4
"Torres, Gleyber",650402,2020,160,17.5,13.8,".326",".335",33.3,3.7,38,"98.754019444","93.614987477",28,42
"Castro, Willi",650489,2020,140,27.1,5,".393",".364",38.3,9.6,31.9,"98.304612979","93.246088817",31,55.1
"Díaz, Yandy",650490,2020,138,12.3,16.7,".367",".327",24.7,2.1,30.9,"98.551971667","93.363170737",15.7,35.6
"Viloria, Meibrys",650619,2020,24,37.5,8.3,".250",".195",33.3,0,25,"94.767243333","91.691223636",35.9,41.9
"Rengifo, Luis",650859,2020,106,24.5,13.2,".227",".259",21.2,1.5,33.3,"97.625985938","93.117264603",24.1,42.7
"Allen, Greg",656185,2020,32,31.3,9.4,".267",".300",41.2,5.9,17.6,"91.886351111","91.02485",38.6,46.7
"Chapman, Matt",656305,2020,152,35.5,5.3,".335",".350",40.4,18,51.7,"103.811896591","96.625373793",36.2,44.9
"Chavis, Michael",656308,2020,158,31.6,5.1,".272",".294",37.8,7.1,37.8,"99.348214286","93.72648551",38.3,51.6
"Díaz, Isan",656371,2020,22,31.8,0,".160",".272",33.3,0,33.3,"98.63785","93.381063571",32.4,35.1
"Harrison, Monte",656509,2020,51,51,7.8,".222",".226",42.9,19,28.6,"95.733787273","92.44551381",42.5,39.9
"Haseley, Adam",656514,2020,92,18.5,7.6,".305",".303",34.8,1.5,31.8,"97.24517125","92.852549365",15.2,42.8
"Hill, Derek",656537,2020,12,50,8.3,".132",".167",20,0,60,"103.036813333","97.040664",40.9,44.9
"Hilliard, Sam",656541,2020,114,36.8,7.9,".301",".266",20.6,9.5,44.4,"101.100621667","94.718077667",38.7,46.7
"Hoskins, Rhys",656555,2020,185,23.2,15.7,".382",".381",32.4,14.8,41.7,"100.487589434","94.486281038",26.6,41.5
"Luplow, Jordan",656669,2020,92,20.7,13,".293",".300",35,6.7,25,"95.272657333","91.761308667",19.9,43
"Mullins II, Cedric",656775,2020,153,24.2,5.2,".313",".251",23.4,2.8,31.8,"98.471417391","93.43960087",21.9,50.8
"O'Hearn, Ryan",656811,2020,132,28,13.6,".269",".320",32.5,6.5,44.2,"99.841446579","94.539789868",29.9,41.9
"Schwarber, Kyle",656941,2020,224,29.5,13.4,".307",".340",28.8,11.2,47.2,"103.130327705","96.271187438",28,42.9
"Smith, Pavin",656976,2020,44,18.2,11.4,".320",".357",32.3,6.5,29,"98.03191125","93.289603226",23.8,39.6
"Thomas, Lane",657041,2020,40,32.5,10,".203",".213",30.4,4.3,39.1,"98.711734167","94.056259565",28.1,37.4
"Tucker, Cole",657061,2020,116,26.7,4.3,".233",".215",25,2.5,25,"95.024696923","91.559528846",30.3,46.3
"Verdugo, Alex",657077,2020,221,20.4,7.7,".362",".299",31.2,6.4,34.4,"98.021422025","93.054003567",18.7,42.8
"White, Evan",657108,2020,202,41.6,8.9,".261",".292",27.3,14.1,52.5,"102.396977755","95.801080408",38,43.8
"Alvarez, Eddy",657193,2020,41,39,7.3,".228",".190",23.8,0,14.3,"92.406346364","90.589419048",33.7,49.7
"DeJong, Paul",657557,2020,174,28.7,9.8,".296",".315",41.5,7.5,40.6,"98.955570943","93.781347547",32.3,48.5
"Laureano, Ramón",657656,2020,222,26.1,10.8,".315",".338",34.4,9.4,34.4,"99.202456563","93.694385859",25,40.2
"Fuentes, Joshua",658069,2020,103,28.2,1.9,".323",".270",39.4,1.4,23.9,"94.824394","91.568796286",24.3,55.3
"Olivares, Edward",658668,2020,101,24.8,4,".275",".286",33.3,5.6,27.8,"95.808798056","92.053416761",24.9,51
"Moncada, Yoán",660162,2020,231,31.2,12.1,".309",".290",33.8,6.2,33.1,"98.732421563","93.432022969",30.5,43.1
"Ohtani, Shohei",660271,2020,175,28.6,12.6,".290",".331",32,10.7,42.7,"100.110699423","94.137870388",32.3,44.8
"Tsutsugo, Yoshi",660294,2020,185,27,14.1,".309",".325",25,9.3,47.2,"100.54797037","94.744612315",23.2,39.7
